,악플여부
110306,1
18421,0
61856,0
3604,0
17079,0
85606,1
22955,0
31256,0
33601,0
58374,0
641,1
70303,0
25515,0
14136,0
52550,0
95581,1
99285,0
4871,0
105047,1
82257,1
58933,0
53340,0
98562,0
95773,1
107490,1
53822,1
69233,0
15613,0
2764,0
100855,1
92255,1
38234,1
98739,1
23187,0
901,0
98080,1
41943,0
79636,0
5227,0
28066,0
111808,1
101931,1
114080,1
41406,0
91262,1
10621,0
31857,0
28685,0
34423,0
53188,0
32797,1
105734,1
78816,0
12385,0
83569,1
95895,1
44233,0
93231,1
103797,1
99607,1
13080,0
65683,0
32791,0
63499,0
37571,1
29259,0
112874,1
31916,0
83935,1
5133,0
3368,0
16746,0
16651,0
101100,1
37770,0
17071,0
96438,1
71409,0
66217,1
108185,1
101309,1
71613,0
7509,0
94092,1
13753,0
43038,0
6873,0
15810,0
86225,1
44958,0
77079,0
111076,1
59333,0
106476,1
28740,0
32391,0
82709,1
24478,0
4920,0
57141,0
27040,0
63536,0
46625,0
102903,1
13644,0
89253,1
93998,1
74069,1
34906,0
103859,1
6559,0
16314,0
65950,0
12587,0
88714,1
23526,0
52347,1
44201,0
86596,1
82590,1
76644,0
92122,1
73578,0
19397,0
93018,1
50463,0
96201,1
96525,1
19836,0
71412,0
57918,0
102586,1
25947,0
29224,0
74082,0
94457,1
110604,1
25626,0
8064,1
54740,0
74577,0
66850,0
70912,0
43495,0
113026,1
18436,0
105052,1
90325,1
38769,0
108410,1
1421,0
13373,0
58061,0
18339,0
32126,0
74027,0
97389,1
112829,1
90047,1
5391,0
63821,0
93228,1
12357,0
53817,0
43119,0
107822,1
37311,0
57492,0
60237,0
12374,0
27107,0
22738,0
108506,1
76994,0
63811,1
100077,0
92441,1
69958,1
9973,1
67619,0
52689,0
10063,0
87252,1
54046,0
27101,0
45148,0
88613,1
114284,0
26747,0
13413,0
39272,1
5745,0
60219,0
56093,0
26514,0
4546,0
41271,0
24518,0
20352,0
86428,1
65491,0
96873,1
78228,0
100867,1
58107,0
97603,1
41118,1
16896,0
23485,0
108937,1
22069,0
15579,0
28318,0
51454,1
93583,1
97827,1
97951,1
26738,0
107350,1
112949,1
9059,0
64602,0
50382,0
98458,0
97187,1
72810,0
81793,0
84752,1
45000,0
81337,1
105321,1
94280,1
62009,0
41434,0
97977,1
19471,0
58023,0
66749,1
79,0
30696,0
54936,0
91288,0
56949,0
61976,0
114645,0
35512,0
33974,0
110547,1
84728,1
4921,0
1631,0
70639,0
48097,1
88440,1
5719,0
47729,0
34463,1
77608,0
112507,1
74144,0
66091,0
18899,0
21977,0
21632,0
101506,1
53160,0
14076,0
103150,1
17995,0
67586,0
102905,1
102422,1
29562,0
88530,0
31458,0
42571,0
13281,0
41387,0
98945,0
105074,1
41279,0
35429,0
107609,1
54391,0
56237,0
61545,0
102334,1
101883,1
55463,0
27207,0
26710,0
49866,0
29425,0
77312,0
102239,1
32905,0
79834,0
82229,1
77668,0
102234,1
58350,0
98108,1
109603,1
55263,0
4298,0
65230,0
60996,0
96691,0
12458,0
91108,1
83640,1
51298,0
60989,1
49220,1
12943,1
3267,0
92949,1
53540,0
86330,1
3271,0
98102,1
104881,1
79687,0
105543,1
79017,0
39780,0
21167,0
48501,0
2414,0
21849,0
35100,0
370,0
111267,1
47611,0
46305,0
64040,0
53971,1
110116,1
13734,0
28658,0
107488,1
85559,1
104530,1
66220,0
14239,0
92781,0
86262,0
54954,0
24090,0
113455,1
61686,0
21107,0
79542,0
62160,1
73855,0
51641,0
106054,1
50418,0
1150,0
18486,0
32032,0
80135,0
72728,0
66745,0
62953,0
41475,0
23843,0
109567,1
74638,0
102021,1
52397,1
50556,0
3526,0
55268,0
99663,1
111151,1
99297,0
79694,0
59986,0
26828,0
59795,0
23476,0
77714,1
19764,0
50551,0
70450,1
89463,1
108640,1
106086,1
26578,0
46298,0
106,0
88371,1
77373,0
90420,1
72892,1
18659,0
252,0
44692,0
44397,0
93733,1
2759,0
92985,1
45404,0
54412,0
88832,1
84882,1
92584,1
6630,0
24696,0
65004,0
20422,0
46454,0
84703,1
14362,0
58278,0
88800,1
21837,0
50810,0
22587,0
36287,0
35714,1
90941,1
6038,0
10513,0
96501,1
88865,1
22221,0
18773,0
37469,0
80779,1
33768,0
100909,1
62583,0
93182,1
72269,0
101739,1
29605,0
38713,0
11635,0
84362,1
77443,1
73133,0
35862,0
84907,1
20724,0
33413,0
62868,0
108909,1
67103,1
74386,0
79351,0
40708,0
91909,1
88819,0
13030,0
76471,1
41134,0
42786,1
46985,0
91810,1
75902,0
62537,0
79963,0
80352,1
62517,0
75567,0
33893,0
3956,0
20944,0
75048,0
109798,1
89419,0
24522,0
51959,1
50285,1
26431,0
13636,0
38598,0
105876,1
9896,0
26588,0
83270,1
64383,0
80707,1
33866,0
109718,1
109260,1
55894,0
37166,0
38426,0
73696,0
11753,0
91940,1
113169,1
80026,0
23802,0
53208,0
62540,0
81975,1
76684,0
107693,1
61374,0
85921,1
83169,1
2296,0
96635,0
5800,0
109339,1
82348,1
18694,0
69129,0
105294,1
95667,0
29434,0
64366,0
43291,0
25754,0
6807,0
17287,0
53281,1
30863,0
10203,0
30670,0
20762,0
40786,0
44366,1
20435,0
74100,0
84637,1
112414,1
90502,1
62661,0
90477,1
77725,0
34075,0
45613,0
64253,0
87093,1
45784,0
68010,0
22807,0
3052,0
47664,0
89539,1
81036,0
106382,1
43480,0
105585,1
23512,0
390,0
72626,1
95132,0
113065,1
16326,0
87551,1
95166,0
114083,1
104763,1
25460,0
74898,0
14772,0
63701,0
49356,0
78497,0
90669,1
29462,0
67035,1
69271,0
86573,1
49819,0
75653,0
85256,1
114811,1
89644,1
86481,1
55037,0
59903,1
77120,0
22325,0
24430,0
75723,0
61242,0
112673,1
42107,0
102695,1
18903,0
100486,1
1377,0
69220,0
34324,0
109314,1
51842,1
87070,1
106752,1
35014,0
51441,0
81843,1
106307,1
95780,1
67319,1
90371,1
33971,0
48273,0
83495,1
103251,1
82002,1
99061,0
105155,1
48528,0
35925,0
85403,1
18530,0
23096,0
56258,0
71045,0
111871,1
54029,1
19347,0
32834,0
30682,0
3466,0
45733,0
86468,1
21306,0
8710,0
37946,0
19950,1
44389,0
38196,0
60568,0
61484,0
38071,0
28120,0
40415,0
55798,0
53836,1
11566,0
110388,1
41277,0
107786,1
17717,0
111608,1
33806,0
87609,1
10121,0
108055,1
15425,1
55411,0
89954,1
80305,0
59977,0
32182,0
97676,1
20209,0
37689,0
17792,0
107726,1
31761,0
59515,0
72208,0
98969,1
8686,0
12787,0
85428,1
63786,0
9444,0
111801,1
114652,0
47444,0
11090,1
68484,0
38547,0
81117,1
91170,1
95015,1
17740,0
103020,1
19227,0
13607,0
37715,0
62500,0
97557,1
114326,0
68401,0
35360,0
26331,0
95620,0
32772,0
19760,0
85542,1
72659,0
75153,1
32461,1
81649,1
90501,1
10551,0
50812,1
95188,0
3629,0
38781,0
113166,1
38681,0
64491,0
103431,1
48120,0
56716,0
108068,1
60106,0
93428,1
106309,1
95104,0
103881,1
98958,1
87723,1
79399,0
22023,0
41191,1
16626,0
101217,1
67206,1
40813,0
110799,1
46678,0
62375,0
40557,0
53753,1
82034,0
42621,0
73878,0
5799,0
78857,0
46707,1
103184,1
98073,1
55515,0
72625,0
43571,0
58591,0
32952,1
54808,0
43776,0
100956,1
25521,0
101583,1
21258,0
60987,0
39417,0
38833,0
101609,1
99885,1
49540,1
7887,0
31194,0
26896,0
23983,0
51688,0
40335,1
19787,0
90670,0
43255,0
92572,1
17650,0
108507,1
38299,0
14937,0
32948,0
57080,0
103743,1
51169,1
87801,1
1102,0
103443,1
83395,1
60636,0
111428,1
76798,1
5532,0
81565,0
14190,0
23619,0
92164,1
27750,0
18217,0
113811,1
22395,0
112814,1
13716,0
68840,0
21176,0
76143,0
16107,0
28411,0
34769,0
90647,1
31433,0
40436,0
113755,1
108234,1
105078,1
13482,0
82991,1
65030,0
21070,0
38752,0
76665,0
72602,0
23812,0
112071,1
110554,1
101566,1
74194,0
48630,1
41079,0
113760,1
32333,0
95540,1
45831,1
23654,0
38560,0
87786,1
15412,0
21143,0
51367,1
93014,1
55130,0
70732,0
22404,0
48279,0
65337,0
7321,0
31347,0
108734,1
35426,0
41947,0
82678,1
45222,0
41094,0
7332,0
80153,0
58890,0
83435,1
58767,1
4544,0
2077,0
8112,0
77611,0
51687,1
20219,0
96931,0
89534,1
48928,0
65605,0
17253,0
65453,1
26240,0
20180,0
60720,0
114158,1
51224,0
58051,0
114765,0
38237,0
22583,0
96668,0
2629,0
23257,0
72702,0
67652,0
8253,0
71547,0
71437,0
26534,0
97568,1
85143,1
97878,1
52303,1
77413,0
32050,0
33603,0
113506,1
114597,0
108853,1
36241,0
30450,0
3744,0
90103,0
6483,0
8622,0
37980,0
78508,0
77474,0
88744,1
74711,0
48003,0
105572,1
90038,1
66569,0
110452,1
7202,0
8674,0
36127,0
32542,0
91716,1
40868,0
99192,0
77744,0
42978,0
99890,1
74064,0
66131,0
43415,0
84983,1
86730,1
52038,0
94685,1
105654,1
20774,0
16785,0
97648,1
85919,1
247,0
16579,0
69365,1
92802,1
40775,0
89768,1
48709,0
20484,0
72,0
108967,1
30783,0
8499,0
40215,0
94388,1
13835,0
4843,0
114346,0
27868,0
39095,0
26441,0
89613,1
62281,0
63869,0
107607,1
29966,0
89416,1
100737,1
77528,1
73923,0
53333,1
11132,0
33383,0
84151,1
9161,0
47254,1
80271,1
534,0
81350,0
105738,1
95027,1
19296,0
38658,0
49937,1
84072,0
39838,1
29919,0
76658,1
26012,0
2990,0
95664,1
13053,0
56434,0
34025,0
111471,1
103267,1
107253,1
77165,0
87617,1
26651,0
48799,1
25803,0
101634,1
12115,0
96926,0
45869,0
73589,0
87998,1
21272,0
73560,0
39390,0
23768,0
73407,0
47167,0
75696,1
79350,0
44222,0
73357,0
101414,1
59523,0
97134,1
46175,0
109871,1
106181,1
51393,0
68288,0
61892,0
25812,0
58970,0
107905,1
254,0
27338,0
101342,1
31404,0
67673,0
9407,0
23576,0
54178,0
92875,0
33373,0
102847,1
101230,1
40245,1
55991,0
43512,0
14839,0
23644,0
42069,0
51544,1
75969,0
36209,0
52432,1
82643,1
45837,0
54035,1
26646,0
98738,1
30477,0
26420,0
51321,1
100673,1
94875,1
81491,1
83220,1
38776,0
73218,0
50533,0
109988,1
39797,0
110315,1
113674,1
97015,1
97692,1
74360,1
25768,0
103585,1
63041,0
15057,0
48950,0
78274,0
86292,1
104488,1
101490,1
73226,0
23171,0
84660,1
18934,0
32405,0
35486,0
40593,0
11559,0
111660,1
62810,0
64760,0
72532,0
32821,0
63313,0
111628,1
50731,1
34286,0
39196,0
6653,0
30075,0
84420,1
50684,1
81027,0
73549,0
70509,0
40957,0
79710,0
111074,1
25562,0
76864,0
111973,1
109324,1
31366,0
97340,1
93375,1
105790,1
59374,0
66949,0
33036,0
41411,0
72661,1
51526,0
113176,1
78748,1
25813,0
21880,0
75192,0
45776,0
94589,0
34779,0
70863,0
48017,0
104724,1
90469,1
39694,0
70163,1
71686,0
7020,0
46988,0
82665,1
63901,0
67438,0
95438,1
50566,0
77630,0
95508,1
22575,0
86249,1
33003,0
48921,0
68838,0
33475,0
13085,0
78023,0
76686,0
87722,1
68895,0
12257,0
17511,0
71435,0
1072,0
46527,0
83488,1
55720,0
17644,0
104913,1
67180,1
62466,0
90086,1
104620,1
93201,0
59371,0
18293,0
111500,1
86314,1
25353,0
24266,0
84053,1
42932,1
107706,1
87179,1
38957,0
110027,1
66029,0
64490,0
35507,0
100283,0
107093,1
58152,0
87163,1
41382,0
106320,1
97824,1
9497,0
35531,0
95573,1
72507,1
23693,0
5262,0
88657,1
108484,1
100430,1
31720,0
14880,0
108861,1
111019,1
98306,1
39412,0
36556,0
95567,1
8441,0
86835,1
6969,0
73034,0
47242,0
30974,0
10114,0
13436,0
14877,0
113557,1
52402,1
98003,1
5693,0
107882,1
83812,1
51935,0
36771,1
74523,0
17172,0
18261,0
2293,0
80015,0
93424,1
109821,1
25023,0
67313,0
90410,1
113713,1
62403,0
105761,1
92622,1
44944,0
57772,0
31888,0
17881,0
28991,0
105528,1
102767,1
7132,0
64798,0
42569,0
86011,0
15607,0
34163,0
35651,1
21462,0
93484,1
105409,1
77460,0
24941,0
84831,0
102591,1
1000,0
87550,1
28552,0
25601,0
2594,0
56971,0
31070,1
45712,0
49008,0
103101,1
39299,0
12908,0
64804,0
22605,0
90688,1
42332,0
86691,1
11017,0
110923,1
96849,1
79901,1
1848,0
49078,1
80075,0
70414,0
25231,0
26661,0
73797,1
26565,0
86881,1
51923,0
72998,0
91879,0
35805,0
66222,0
19454,0
29077,0
23762,0
92327,1
104531,1
84966,1
20260,0
54444,0
93380,1
88870,1
12967,0
46155,1
39075,0
51191,0
105428,1
48644,0
71348,0
34879,0
37904,0
27584,0
59499,0
94376,1
31222,0
114389,0
17317,0
56797,0
24538,0
11429,0
95715,1
110471,1
48580,0
48257,0
7139,0
12314,0
14532,0
95846,1
3711,0
29118,0
82697,1
85458,1
50455,0
37356,0
83953,1
2152,0
80249,0
69525,0
42146,0
12081,0
100941,1
37501,0
48824,1
80144,0
57687,0
25385,0
23988,0
84996,1
114476,0
103190,1
82522,1
66529,0
92470,1
69632,0
62853,1
37135,0
45944,0
25091,0
43348,0
28401,0
85414,1
80002,1
81035,0
49285,0
110665,1
95455,1
31060,0
108433,1
34883,0
37720,0
111620,1
18875,0
62261,0
49065,0
82415,1
22983,0
3824,0
19475,0
50577,0
35966,1
721,0
100914,1
56096,0
38964,1
28919,0
52093,1
49602,1
16731,0
39717,0
87603,1
20013,0
51855,0
9031,0
17355,0
20434,0
61855,0
57617,0
114666,0
37745,0
53147,0
56598,0
23621,0
50446,1
75149,0
32271,0
49216,0
34414,0
72675,0
107251,1
46606,0
71378,0
106389,1
40861,0
92617,1
59313,0
64862,0
95563,1
8752,0
3639,0
82153,1
38105,0
71955,0
73635,0
82396,0
41391,0
102343,1
45644,0
100405,1
24954,0
4770,0
51280,0
21118,0
88404,1
78320,0
31643,0
105555,1
39918,0
90834,1
17463,0
29307,0
26930,0
60994,0
47080,0
39218,0
16182,0
32500,0
99870,1
26960,0
2218,0
31736,0
102973,1
33023,1
19026,0
76511,0
102017,1
112470,1
51080,0
73665,0
25688,0
21790,0
1262,0
6054,0
12956,0
100678,1
33904,0
102270,1
11218,0
100282,0
29219,0
2734,0
37878,1
91455,1
30424,0
65983,0
11991,0
64340,0
51011,0
43248,0
65682,0
56828,0
46986,0
52136,1
29817,0
59056,0
71005,0
111254,1
99475,0
91727,1
51255,0
21043,0
60032,0
50005,0
72103,0
72969,0
2934,0
4491,0
85306,1
1254,0
78954,0
64211,0
15283,0
1296,0
95849,1
3147,0
39700,0
102432,1
106771,1
43992,0
37970,0
78758,0
91022,1
12141,0
72044,0
71633,0
21336,0
7021,1
48650,0
109669,1
25806,0
37357,0
20845,0
88590,1
80785,1
82830,1
63723,0
78535,0
97967,1
20898,0
65937,0
61519,0
88230,1
24369,0
107250,1
82915,1
48351,1
8685,0
112039,1
81866,1
97907,1
11021,0
69192,0
78754,0
16233,0
79497,0
35477,0
110711,1
29142,0
27254,0
27384,0
85066,1
55932,0
37699,0
108684,1
88189,1
16464,0
70621,0
5445,0
76290,1
20032,0
6402,0
49427,0
6884,0
109591,1
30984,0
101436,1
72493,1
92161,1
96566,1
106544,1
110324,1
69701,0
47168,0
108107,1
46713,1
64674,0
17737,0
5792,0
100825,1
78326,0
94612,1
6563,0
58550,0
105930,1
101584,1
10014,0
111176,1
55678,0
88971,1
55321,0
101358,1
103362,1
9738,0
113864,1
11832,0
36340,0
19212,0
33327,0
69136,0
107529,1
109930,1
57223,0
42015,0
44289,0
73320,0
81543,0
37492,0
35527,0
79496,1
30687,0
94909,1
81051,0
59633,0
54470,0
89887,1
25522,0
91041,1
63823,0
94183,0
88974,1
86859,1
15115,0
101646,1
76925,0
83239,1
56739,0
111289,1
108770,1
23744,0
29072,0
71434,0
63482,0
90418,1
97971,1
24656,0
61914,0
104475,1
30561,0
70532,0
44421,0
90488,1
90175,1
107111,1
112790,1
17765,0
54878,0
25390,0
1933,0
62884,0
110729,1
109576,1
40922,0
5093,0
88191,1
21836,0
51725,0
1398,0
94759,1
81921,1
97138,1
112029,1
29268,1
38605,0
41295,0
85350,1
27748,0
84688,1
6438,0
109587,1
95699,1
36431,0
46646,0
33911,0
12904,0
60628,0
79081,1
101146,1
95528,1
28209,0
41154,0
20279,0
32186,0
84730,1
85264,1
77009,0
82261,1
68111,0
54902,0
95086,0
97450,1
49174,0
6810,0
14891,0
66958,1
87250,1
25649,0
72384,1
100548,1
43175,0
57320,0
40904,0
93853,1
108204,1
110777,1
34963,0
5556,0
15844,0
31089,0
59990,0
46934,0
36256,0
107011,1
10583,0
26994,0
67413,1
88188,1
45427,0
91508,1
14265,0
43867,0
65000,0
191,0
6892,0
28000,0
93117,1
31280,0
92148,1
39430,1
29191,0
102283,1
112127,1
38567,0
79881,0
87049,1
75291,1
83978,1
25778,0
6227,0
54938,0
79219,0
48766,0
32281,0
84850,1
51341,0
10058,0
64347,0
87386,1
83070,1
58790,0
618,0
28687,1
55987,0
27239,0
966,0
3034,0
6306,0
67666,1
41533,0
82959,1
68082,0
11699,0
73534,0
55816,0
42530,0
25240,0
88294,1
110789,1
107775,1
12060,0
86527,1
56021,0
67505,1
111959,1
55929,0
113427,1
49141,1
47833,1
787,0
36744,0
76545,0
50147,0
80282,0
111794,1
42575,0
27225,0
95319,0
54813,0
47006,0
33968,0
93448,1
77891,0
76694,0
70576,0
93212,1
89865,0
27856,0
98677,1
16536,0
107851,1
33689,0
76878,0
103517,1
76234,0
3380,0
19151,0
4119,0
8557,0
41210,0
32069,0
107322,1
77816,0
16712,0
21491,0
42006,0
60278,1
104858,1
35709,0
66597,0
11707,0
107213,1
16290,0
9482,0
83197,1
78091,0
7940,0
2034,0
39334,0
17426,0
12944,1
57826,0
41680,0
32413,0
19287,0
19830,0
55417,0
71197,0
25464,0
113630,1
55122,0
54436,0
84959,1
59822,0
85804,1
14313,0
108008,1
28345,0
31016,0
113763,1
93657,1
42436,0
20007,0
18107,0
18124,0
72853,0
13948,0
83593,1
64331,0
13443,0
99293,0
58544,0
77723,1
91477,1
69776,0
89541,1
60572,0
82309,1
109394,1
111177,1
71805,0
98517,0
34443,0
37812,0
71903,1
101712,1
47509,0
927,0
84074,1
37941,0
49968,0
104059,1
100440,1
13506,0
98757,1
41270,1
47093,0
103928,1
60049,0
96648,1
23073,0
37911,0
74767,0
57442,1
5059,0
64549,1
80300,0
32371,0
41696,0
111262,1
4272,0
32517,0
29925,0
114280,0
68131,0
113698,1
68360,1
804,0
87053,1
114818,1
15060,0
15379,0
35991,0
41069,0
78606,0
80800,0
73943,0
39416,0
102132,1
101856,1
44837,0
106918,1
31967,0
55331,0
109771,1
41919,0
98498,0
105495,1
85095,1
90635,0
44109,0
57135,0
48883,0
100311,0
80251,0
1090,0
64411,0
43770,0
13912,0
104188,1
39125,0
54798,0
22323,0
91418,1
85406,1
17462,0
22284,0
21789,0
27218,0
43883,0
24353,0
18188,0
65611,0
77068,0
46010,0
32141,0
86907,1
81145,1
41717,0
23203,0
82788,1
66643,0
84086,1
34068,0
29881,0
57745,0
71008,0
16108,0
79511,0
43124,0
87147,1
10074,0
7040,1
66524,1
113645,1
47483,1
73655,0
108376,1
102971,1
78925,0
70245,0
20635,0
50016,0
5344,0
103320,1
51276,0
34834,0
16124,0
13605,0
44657,0
109193,1
6589,0
71809,0
113794,1
95265,0
73250,0
31142,0
29234,0
26186,0
78618,0
8331,0
103129,1
28324,0
12185,0
9715,0
30889,1
20424,0
28938,0
50395,0
60806,0
109613,1
81672,1
99364,0
20965,0
11816,0
15261,0
73676,0
67047,1
26213,0
105921,1
15232,0
77953,1
63003,0
35114,0
8917,0
27677,0
111275,1
94270,1
102212,1
74289,0
6682,0
43056,1
111695,1
60271,0
60841,0
108708,1
17641,0
109866,1
104793,1
81306,1
61365,1
104561,1
86086,1
60450,0
95987,1
73905,0
21504,0
27168,0
2306,0
934,0
36479,0
33694,0
35929,0
65448,0
79408,0
64055,0
79223,1
16080,0
30944,0
16647,0
56639,0
95907,1
91903,1
85520,1
97826,1
104385,1
94662,1
70797,0
34551,0
101288,1
98746,1
74186,0
75262,0
25854,0
94784,0
22877,0
22912,0
82373,1
84538,1
109276,1
80071,0
83469,1
49011,0
67034,1
14295,0
36281,0
51580,1
15940,0
67134,1
45124,0
110392,1
74277,0
56466,0
61200,0
65872,0
103924,1
19906,0
28285,0
37567,0
78668,0
26579,0
82417,1
54824,0
84056,1
76159,0
34021,0
109105,1
106902,1
99763,1
91205,1
94431,1
108364,1
12563,0
85219,1
60331,0
1277,0
102104,1
108150,1
3579,0
90500,1
6473,0
60166,0
43177,0
16049,0
2717,0
51228,0
68584,0
53912,0
40372,0
12615,0
101028,1
103825,1
89634,1
53763,0
63534,0
66187,0
114355,0
27416,0
11204,0
87072,1
94399,1
86485,1
101274,1
14459,0
15886,0
42816,0
82123,1
58319,0
71911,0
65898,0
39561,0
4578,0
103237,1
94801,1
12631,0
77330,0
54524,0
13069,0
76308,1
17512,0
53207,0
7756,0
104236,1
72402,1
14421,0
63721,1
27357,0
50739,0
65114,0
112242,1
58560,0
108971,1
89924,1
110073,1
40379,0
77836,0
80828,0
101426,1
61143,0
112023,1
48610,0
63451,0
110741,1
46093,0
78529,0
108845,1
101067,1
50417,0
85253,1
24623,0
53433,0
12802,0
90083,1
67685,0
25851,0
28064,0
114595,0
48735,0
90247,1
111691,1
99112,0
79800,0
109351,1
85216,1
24127,0
58539,1
13781,0
70038,0
99239,0
37766,1
63819,1
109247,1
65861,1
111919,1
26915,0
95095,0
6721,0
77140,0
91257,0
70040,0
31352,0
59206,0
52725,0
36191,0
96034,1
47112,0
17200,0
63770,1
76149,1
100490,1
17779,0
110709,1
52301,0
57627,0
91169,1
34180,0
106457,1
90304,1
54827,0
106001,1
5821,0
81410,1
87555,0
36461,0
48792,0
2827,0
75882,0
77826,1
20634,0
18660,0
47495,0
47274,0
91460,1
99159,0
51568,1
26723,0
15144,0
89898,1
33697,0
110737,1
100246,0
96390,1
72195,0
80655,0
64854,0
106203,1
82827,1
16993,0
107546,1
98502,0
22850,0
106883,1
27039,0
16740,0
28483,0
7927,0
81135,0
8439,0
37279,0
71101,0
31493,0
109028,1
91832,1
99821,1
62286,0
2743,0
12783,0
41572,0
9677,0
106084,1
80746,0
66916,0
26356,0
65476,0
47592,0
2264,0
92423,1
8876,0
103088,1
37444,0
105312,1
19811,0
77638,0
65419,1
30853,0
12640,0
53253,1
16299,0
100372,0
88750,1
93420,1
1510,0
80377,0
52087,0
32520,0
37733,0
29474,0
4059,0
12661,0
54463,0
66166,0
7591,0
49813,0
55464,0
70632,0
24322,0
10261,1
15759,0
56227,0
100924,1
60330,0
34080,1
44871,0
26730,0
106920,1
85922,1
15682,0
43361,0
81648,1
94352,1
72628,1
90808,1
35493,0
50743,0
62571,0
61929,0
114009,1
10273,0
36827,0
57146,0
109511,1
87254,1
15395,0
73423,0
77550,0
53820,0
28894,1
2223,0
10875,0
35884,0
114478,0
70380,0
81474,0
72360,0
31981,0
93844,1
17018,0
84839,0
64046,0
41595,0
94196,1
41168,0
67448,0
14639,0
82743,1
82820,1
46427,0
71296,0
71962,0
106988,1
8927,0
32615,0
14542,0
96206,1
52507,0
31146,1
102318,1
62598,0
66191,0
63329,0
32395,0
29561,0
7867,0
101178,1
51004,0
30453,0
102191,1
112565,1
23958,0
99974,1
20118,0
59840,0
76736,0
55886,0
9340,0
66819,0
63532,0
112960,1
105938,1
57478,1
76678,0
77534,0
77081,1
65080,1
89914,0
93974,0
114186,1
49250,0
24301,0
6508,0
42305,0
80706,1
113164,1
53500,0
26687,0
105370,1
22335,0
9550,0
27659,0
65903,0
37675,0
107334,1
61003,0
37832,0
12595,0
55494,0
59559,0
92086,1
9799,0
3016,0
38360,1
63608,0
80307,0
62028,0
8501,0
114427,0
59388,0
98409,0
26458,0
6006,0
144,0
61537,1
43156,0
54486,0
22571,0
76714,0
86858,1
54558,0
66262,0
10977,0
90530,0
78663,0
41692,0
99283,0
61245,1
1145,0
112374,1
105865,1
20621,0
30796,0
109964,1
97115,1
24146,0
80960,0
104850,1
68059,0
106804,1
79962,0
105504,1
47087,0
25027,0
112436,1
76615,0
4800,0
9066,0
63927,0
74744,0
87390,1
83142,1
9774,0
51909,0
3555,0
89,0
62192,1
2925,0
6459,0
93793,0
70887,0
76510,0
37314,0
25556,0
11836,1
56441,0
88952,0
48110,0
85934,1
11602,0
44436,0
80203,0
114753,0
107382,1
37931,0
64857,0
91741,1
93835,1
29351,0
99107,0
30119,0
82589,0
45584,0
1359,0
96514,1
95094,0
19458,0
71212,0
36101,0
2048,0
61505,0
57765,0
102448,1
104637,1
81522,1
24147,0
43468,1
48347,0
9916,0
93494,1
55945,0
16618,0
69558,0
54870,0
78572,1
42048,0
95514,1
12909,0
17134,0
47945,0
27507,0
85562,1
56720,0
23241,0
27835,0
12332,0
14343,0
42092,0
105834,1
25282,0
18171,0
54430,0
83892,1
82605,1
58660,1
61796,0
12673,0
7218,0
107343,1
105534,1
11786,1
79127,0
94297,1
88729,1
79186,0
52281,1
43631,0
29554,0
6776,0
6763,0
94575,1
1830,0
2700,0
42027,0
45687,0
112867,1
9154,0
17026,0
40042,0
79159,0
212,0
47802,0
7236,0
32537,0
28834,0
75491,1
103345,1
83004,1
70209,0
18354,0
4637,0
87414,1
56763,0
88824,1
67719,0
146,1
83810,0
59182,0
24238,0
47520,1
58983,0
106391,1
64793,0
6321,0
9632,0
83802,1
51529,0
25575,0
42116,0
106384,1
7871,0
114401,0
22570,0
47897,1
6775,0
15660,0
54003,1
79634,1
105812,1
111296,1
75292,0
111985,1
84002,1
59817,0
106152,1
83407,1
79226,0
30630,1
65815,1
73881,0
104333,1
92598,1
78939,0
92243,1
16208,0
54812,0
82870,0
57695,0
82885,1
113312,1
6554,0
52861,0
19855,0
10332,0
4460,0
39105,0
125,0
48543,0
25321,0
28960,0
14900,0
62691,0
90049,1
78071,0
3022,0
28513,0
77159,0
66501,0
47165,0
109046,1
113844,1
28287,0
62811,0
24596,0
66082,0
76324,0
29328,0
95750,1
2672,0
36536,0
28216,0
40387,0
59809,0
92995,1
89812,1
28996,0
100970,1
51468,0
88775,1
5298,0
57034,0
64180,0
99996,1
96245,1
77482,0
58564,0
3872,0
86436,0
81676,0
16498,0
26307,0
41946,0
28343,0
15663,0
5633,0
99506,1
94082,1
75772,0
103002,1
97447,1
36075,0
98892,1
72913,0
110002,1
36182,0
53361,1
12891,0
102982,1
35331,0
114235,0
7242,0
4766,1
94708,1
69781,1
42118,0
21518,0
59474,0
16047,0
72259,0
40809,0
57669,0
44470,1
45778,1
9634,0
113384,1
41968,0
53640,0
13709,0
42499,0
84523,1
7678,0
27272,0
80671,1
72363,0
19504,0
114440,0
112915,1
110584,1
51184,0
113541,1
69828,0
84559,1
72034,0
24192,0
36169,0
57701,1
97717,1
46483,0
71234,0
34488,0
36100,0
32640,0
10683,0
84685,1
47537,0
89286,0
67339,0
55022,0
87957,1
7101,0
23830,0
59879,0
95527,1
74373,0
28695,0
73729,0
62790,0
86134,1
11463,0
60660,0
57003,0
40481,0
97184,1
68455,0
77562,0
57990,0
69150,1
13,0
43576,0
58708,0
105351,1
20105,0
80912,0
97214,1
31219,0
77337,0
67843,0
100721,1
106717,1
104678,1
65045,1
104347,1
101745,1
101555,1
45408,0
63737,0
67991,0
64436,0
58888,0
55395,0
99850,1
