,댓글,악플여부,출처
11159,확진자 만명 넘어도 든든합니다 이럴것들 어찌보면 대깨문들 때문에 나라가 이지경이 온것 같기도 하다 현명한 사람많았으면 진작 시위일어나고 그랬을텐데암문재앙보유국 에서 이정돈 당연하지,2,./data\문재인.csv
11183,수 많은 국민이 수백명씩 코로나 확진이 진행되는 심각한 상황에서도 시진핑과 전화하며 임상경험을 공유하고 중국이 어려움이 우리의 어려움이란 정신나간 소릴 했다 시진핑이 얼마나 웃었을까 당신 앞에 떨어진 핵폭탄이나 제대로 막아라 중국 보다 더한 한국에서 지금 뭔 헷소릴 하는 거요 라고 했을 듯 하다 참으로 딱하다 이제 전국으로 확산이 기미가 보인다 기생충이 득실댄다 우리 경제의 현장이 멈출까 두렵다 국가와 국민 생명 안전에 도움이 안된다 대깨문이 무섭다 반찬가게 아주머니 박살내는 걸 보며 저건 폭력이다 라는 생각이다,2,./data\문재인.csv
11242,지랄도 병이래요,2,./data\문재인.csv
11251,머가든든 지랄,2,./data\문재인.csv
11278,사기선거 울산 조작 해명해라 문재앙 개쓰레기,2,./data\문재인.csv
11319,ㅗㅜㅑ 딱 빨갱이 같이 보이내,2,./data\문재인.csv
11335,정치 참 좆같게한다 재인아,2,./data\문재인.csv
11336,지랄하네 ㅋㅋ,2,./data\문재인.csv
11351,꽃이나 나 시켜줘요 연예인 여자가 부인 인가 개 말 듣고 나 잘르고 지랄,2,./data\문재인.csv
11361,이 시국에 마스크를 안끼고 저 지랄을 하노,2,./data\문재인.csv
11389,여기서 현실적으로문통을비판해서ㅈ악플 단것들 타고들갓는데다짱깨네,2,./data\문재인.csv
11424,문병신 웃냐,2,./data\문재인.csv
11456,존나쳐웃네 씨발놈이,2,./data\문재인.csv
11495,에휴 뭐 곧 종식 걱정하지말라고 야이 빡대가리 재앙아 지금 확진자 기하급수로 늘고 있다 다음주엔 3천명 돌파할거고 다음달에 만명 찍는건 어려운 일도 아닐거다 너같이 sns에 대춰화궸숩니다 아가리만 터는건 다른 정치인도 할 줄 아니까 무능한 너는 이제 그만 탄핵되는게맞다 양심 있으면 대통령자리에서 내려와라 한 나라에도 지도자가 있는데 다른 나라의 적보다 무서운게 개씹멍청한 지도자 명언이 떠오른다 재앙아,2,./data\문재인.csv
11522,에레이 대깨문들 대가리 깨사뿔라,2,./data\문재인.csv
11561,아주 만능엔터테이너 시네 제발 선택과집중좀 뭐가 중한지 모르는 무뇌한,2,./data\문재인.csv
11574,밥숟가락 쳐올리기 지리죠 ㅋㅋㅋㅋㅋ 야 이거 조국얘기인데 영화가 잘만들었다고 그럼 조국이 구속시켜야 되는게 맞지 왜 말과 행동이 따로노냐 대깨문같은 개돼지들 선동시켜서 그자리에 있으니 댁이 뭐라도 된거같으세요 정신차려 이 시진핑똥개야,2,./data\문재인.csv
11586,웃지마 개새끼야,2,./data\문재인.csv
11590,대한민국 국민의 생명을 경시한 대통령은 헌법을 위법한 범죄자 이자 탄핵 사유로 충분한 사람입니다 모든 책임 지고 당신 똘마니들과 함께 죄를 달게 받으세요,2,./data\문재인.csv
11595,재앙아 지랄그만떨고 퇴진해라 씨발러마,2,./data\문재인.csv
11597,지금 그게 문제냐 시벌아오 지랄을해라지랄을 웃음이나와,2,./data\문재인.csv
11599,야 빨갱이 대통은 어디서 뭐하냐 이 사태 수습 안하고 꼭꼭 숨어라냐 대한민국을 조까치 만들어 놓고 세균이가 뭔데 대국민담화야 당장 나와서 국민들 앞에 석고대죄 해라이런 빨갱이 새꺄,2,./data\문재인.csv
11611,지랄들을 해라,2,./data\문재인.csv
11655,댓글삭제 표현의 자유도 막는거냐 중공몽 사대주의자 매국노 빨갱이,2,./data\문재인.csv
11695,저기요 한번도 경험해 보지 못한 나라 만든다고 하셨죠ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 진짜 한번도 경험해보지 못했네요 어이 정부가 책임진대매 근데 뭐 이백만개를 중국에 입닥치고 가만히 있어라 ㅋㅋㅋㅋㅋㅋㅋ 공약은 지랄,2,./data\문재인.csv
11700,냐 지금 마스크 가격 봤냐 넌 종자가 준국씨냐 아빠가 왕서방이야 에휴 언제까지 약소국에서 왕노릇할래,2,./data\문재인.csv
11706,재앙이가 짱깨들한테 집까지 얻어준대요,2,./data\문재인.csv
11707,재앙이가 짱깨들을 불러 들여서 치료 해 주고 집까지 얻어주는 이유 대한민국 국민들 폐렴걸려 뒤지라는 거다 나라가 망하고 국민들이 죽어나가야 지제상이 될거니까 북한도 일본도 쨍깨들 입국금지 시켰는데,2,./data\문재인.csv
11708,대가리 깨져도 문재인 왜이렇게 많아 대깨문 소굴이네 정신 좀 차리세요 제발 좀 진짜 ㅈ같네,2,./data\문재인.csv
11728,자국민보호 할줄모르는 사람인줄 알았지만 이정도 일줄이야ㅋㅋㅋ다른나라들은 심각하게 대응중인데 지혼자 심각하게 생각하지말란다ㅋㅋㅋ메르스때 지랄지랄하더니 지가 임기에 있을때는 가만히 있네어떻게 이렇게 앞뒤가 다를까마스크를 자국민들한테 뿌려야지 중국에 퍼준다니자국민도 없어서 못쓰는 판국에 역시님의생각은 쩜우한폐렴 걸린사람들이 한국에 들어와서 치료한단다ㅋㅋㅋ그사건이 생각나네헝가리 유람선 침몰했을때 비행기태워 구조원들 보낸사건전세계인들이 문재앙의 정신이상행동을 이해하지못했지 헝가리가는데 몇시간 걸리는줄 알긴아는거임보여주기 쑈는 제발 그만해라 보는사람도 민망하다,2,./data\문재인.csv
11739,지랄하고 자빠졌네 공산당 혁명 혁명 혁명을 외치고 있겠지,2,./data\문재인.csv
11792,혁신은 니미ㅋㅋ,2,./data\문재인.csv
11804,그냥 북한가서 살아라 ㅅㅂ ㅈ병신 문통 섹희색희야,2,./data\문재인.csv
11807,혁신은 지랄ㅋㅋ,2,./data\문재인.csv
11858,이게 나라냐 좆같다,2,./data\문재인.csv
11863,저능아 저능아 저능아 문재인,2,./data\문재인.csv
11869,능력이 안되면 내려와라 이기회에 한국 정치가 얼마나 개쓰레기 같은지 다 까발려진다 정치한답시고 앉아있는너네들이 나라 망친다,2,./data\문재인.csv
11879,대구 우한폐렴대깨문아웃 신천지 코로나 문폐렴 문재인폐렴 자유 중국인입국금지 문재앙문재인처형 문재인사형 주사파척결 민주당빼고 대구힘내자 세월호 개헌반대 권영진아웃 자유 중국아웃 북폭찬성FREEDOM IS NOT FREE,2,./data\문재인.csv
11891,개쓰뤠기 우한폐렴 슈퍼전파자 죄인 살인마죄인 반역 매국 토착빨굉이 죄인 갸 나가 디져라 호로섹키,2,./data\문재인.csv
11899,이런빙신같은 치맥섹킬 대틍만든 좌좀바퀴벌레들 한심하넷,2,./data\문재인.csv
11900,나가디져라 악랄한 우한폐럄 사기콘트롤타워 재앙아,2,./data\문재인.csv
11921,살생오타났네 머저리치매노인새끼 ㅋㅋㅋ,2,./data\문재인.csv
11933,옘병을 하고 있네 이 문10새,2,./data\문재인.csv
11936,나 북한 중국 공산주의 밖에 모르는 대통령이고 54조원 일자리 예산은 내가 해먹었고유엔대북경제 제재 완화 주장하다가 북유럽에서 혼자 밥먹고 이제부터 공산주의 대한민국을 경험할꺼야 국민들은 개돼지 경제 망해도 나를지지하지 북한만 있으면돼 국경동의다 필요없어 오늘평양에가서 시원한 평양냉면 먹고와야지 북한만 있으면돼 세금은 올리면돼 나는 대재앙 문재인 오늘도 나라를 말아먹지 이명박과 박근혜 과거 정부탓하지 최저임금은 존나 올리고 실업률은 낮추고 좌파친북치매틀딱 나는 대재앙 문재인,2,./data\문재인.csv
11959,그놈의 쇼를 못버리는 간첩 종북 빨갱이,2,./data\문재인.csv
11962,빨갱이가 무슨 혁신이여,2,./data\문재인.csv
11969,댓글 좌빨 대깨문들 대환장 파티네ㅋㅋㅋㅋㅋㅋ,2,./data\문재인.csv
11992,우한폐렴 책임져라 문재인 빨갱이새끼 중공몽 중공몽 시빨새끼야 책임져,2,./data\문재인.csv
12017,지랄 염병하고 있네 간첩 씨발쌔끼,2,./data\문재인.csv
12019,댓글 혐오스럽게 대깨문 천지네 대단하다 세상물정 모르는 우물안 개구리들 왜이렇게 많냐,2,./data\문재인.csv
12106,자유대한민국을 파괴하는 매국노 빨갱이 문재인 사형,2,./data\문재인.csv
12110,지랄하고 자빠졌네 코로나와 함께 맞이했구나,2,./data\문재인.csv
12139,열매 잘맺었다 병신아,2,./data\문재인.csv
12157,빨갱이앞잡이가 왕이되버렸어,2,./data\문재인.csv
12228,정의정의 소리하지마세요ㅋㅋㅋㅋ개그가 따로없습니다자기의 권력을 위해서 모든지 다하는 비열한사람이공수처를 그입에 담는 순간 얼마나 더러운 사람인지 알았습니다공수처가 민주주의에 왜 필요합니까공산주의에만 있는 공수처가 공수처는 공산주의에서 자기눈에 거슬리는 사람있으면 없앨려고 만든게 공수처 아닙니까민주주의 에서 개돼지들 선동해서 공수처빨갱이국가 만들지말고 자유민주주의 대한민국으로 남겨두세요그렇게 좋으면 님혼자 북으로 넘어가시든가요그리고 그렇게 되면 대통령비리누가 수사하죠ㅋㅋㅋㅋㅋ개돼지들 존나 많네 어디서좀 배우고 여기다가 글다세요 무식한티들내지말고,2,./data\문재인.csv
12256,틀딱 쩝쩝이 문병신 매국노 사형,2,./data\문재인.csv
12368,대깨문 절대 다수를 차지하는 여자들 페미나치들과 빡머가리들이 정치를 하는 병맛 나라의 공산주의자 치매환자 자식은 귀걸이 걸어서 취업시키고 공정 나불대는 정신병자,2,./data\문재인.csv
12562,이 개씺세 누가 죽이냐 죽이는 사람 대한민국 최고의 위인으로 기록 될걱이다대한민국 역사 아래 가장 조카튼 짱깨의 개쎅희,2,./data\문재인.csv
12572,처 지랄하네,2,./data\문재인.csv
12600,대깨문 화이팅 ㅋㅋㅋ,2,./data\문재인.csv
12612,여성 우대법 다 폐지하고 제발 지난 위안부나 일본일로 대의를 거스르는짓좀 하지 마라 씨발년아 취업율 주작치지말고 2030남성도 생각해라 그리고 여기 다 병신들인가 듣는노래도 딱 김치발라드만 듣겠네 ㅆㅂ,2,./data\문재인.csv
12630,이제는 여호와의 증인 사이비들에게 활로 터주고 군대 같다온 사람들은 병신 만들고 참 지랄이 가지가지 풍년이네요,2,./data\문재인.csv
12658,와 달창 개많네 진짜 얼마나 지능이낮으면 아직도 달창짓하냐,2,./data\문재인.csv
12681,이딴 빡대가리를 이런 무식한 신념으로 빨아재끼니 재앙이가 사리분별을 못하지,2,./data\문재인.csv
12686,우리나라 민주주의는 죽었다 공수처 설치해봐라 그 순간 끝이다 국민에 목소리에 귀 기울여라 여기 대깨문만 국민이냐 소통같은 소리하네 이제 끝이날일만 남았다,2,./data\문재인.csv
12694,빨갱이놈아어여물러가라 나라말이먹지말고,2,./data\문재인.csv
12696,대깨문 57000명,2,./data\문재인.csv
12702,벌레 찐따 일베충 오정아는 뒈졌니 뒤졌니 토꼈니 게이들아 짖어봐라,2,./data\문재인.csv
12721,빨리 윤석열총장님이 재앙이 쓸어버려야지 대깨문들 아닥하겠네,2,./data\문재인.csv
12732,자한당 돌대가리 지랄발광 일베 찐따들 안녕,2,./data\문재인.csv
12736,휴 대깨문들아 언제쯤 정신차릴래,2,./data\문재인.csv
12773,그만지랄하고 하야하세요 양심없나진짜,2,./data\문재인.csv
12775,11월 7일 북송한 탈북민이 살인마들이 아니라 탈북 브로커였다고하네요 16명을 죽인게 아니라 16명 탈북시키려다 16명이 적발되어서 신상이 노출되어 도망친것인데 그걸 북에 그냥 갖다 바치셨더군요11월 5일 김정은 돼지새끼한테 11월 25일 아세안회담 참석해달라고 아주 정중하게 부탁하고 탈북자들 제물로 보낸거 아닙니까 결국 김정은한테 개무시당하고 오지도 않고 국제사회에서 탈북민들 보내서 죽게만든것 이야기많던데그 두명의 탈북 브로커는 도살장끌려가서 죽었습니다인권 정의 당신이 말하는 이게 인권이고 정의 입니까 살인자 반드시 당신은 똑같이 받게될겁니다당신뿐만아니라 당신의 처 아들 딸 손자들까지 전부 그 죄가 되물림될것입니다,2,./data\문재인.csv
12784,여기 대깨문들 많구나 대통령님 이거 하나 물어봅시다 주택관련 12가구정도 진짜 열시미 경제활동해가며 모으신분들이 대다수인데 무조건적으로 세금을 올리는 건 그냥 정부에서 세금 걷어가는것으로 보이지 않네요 자식들도 있으니 그에대한 대비도 있을거고 진짜 정말 45채가지고 그렇게 투기하는 목적으로 하신분들을 잡아야지 무조건적인 규제가 답인가여 겉으로는 착한척하지만 그속에 숨어있는 악랄함을 국민들은 모르지 않습니다 세금을 늘리는일은 없다하셨는데 아니네요 정치인들은 믿을만한 사람이 없다는게 사실이네요,2,./data\문재인.csv
12809,사람들 말에요민주당은 부동산 정책 가지고지랄을 많이 떨어서 망할거라고 합니다그냥 한숨만 나옵니다1기 신도시는 오르지도 않았는데 세금만 많이 내고 있네요,2,./data\문재인.csv
12825,공산독재 악법 공수처 반대너 문재인 매국노 빨갱이새끼 끝났다,2,./data\문재인.csv
12873,문재인 빨갱이,2,./data\문재인.csv
12934,제목빨갱이와 민주주의 국민이 만나다,2,./data\문재인.csv
12948,정신차리고 남탓그만하고 그냥 정치는 다른사람한테 맡기고 집에서 발닦고 잠이나자라 치매노인 씨팔련아,2,./data\문재인.csv
12965,지랄고마하고 김원준이 부릅니다 쇼 끝은 없는거야,2,./data\문재인.csv
12989,ㅋㄱㄱ ㄱㄱㄱㄱㄱㄱ ㄱ나라는 개판만들어놓고 연예인보니까 좋냐 이종북좌파 김정은 똘마니야,2,./data\문재인.csv
12997,안녕하세요 문재인 대통령님 저희 오빠가 청화대에서 일해요 경찰공무원으로,2,./data\문재인.csv
13017,대깨문들과 문재인일가는 머가리를 참수해서 줄줄이 걸어놔야한다고 본다,2,./data\문재인.csv
13059,병신마 미세먼지 좀 잡어라 뻘짓하지말고,2,./data\문재인.csv
13071,아직도 대가리 존나 깨졌네ㅋㅋㅋ 대깨문 많아알바야 뭐야ㅋㅋㅋㅋ,2,./data\문재인.csv
13186,문제인 뇌없는 저능아라는 말이많았습니다 국민여러분 이건 팩트고 사실입니다ㅋ,2,./data\문재인.csv
13197,지랄옘병하고있네 문재앙 10ㅅㄲ야 국경선은 없냐,2,./data\문재인.csv
13230,일본한테는 버럭 중국 북한한테는 조용여윽시 종북빨갱이문재인,2,./data\문재인.csv
13258,현명한 사람은 맞기전에 알고 피한다 평범한 사람은 맞고나서 깨닫고 다음번엔 피한다 무지한 사람은 맞고나서도 다음번에 또 처맞는다ㅋ 제발쫌문재인 지지하는 자신을 다시 한번 돌아봐라 나도 고등학생때 가슴뜨거웠을땐 좌좀이었다 그땐 좌좀이 정의인줄 알았지ㅋ그렇다고 보수가 정답이라는게 아냐 근데 걔넨 적어도 깨끗한 척은 안함 원래 인간은 깨끗할 수가 없다 근데 좌좀들은 항상 깨끗한척하고 까보면 구리잖아 지금 정신 차릴사람들은 정신좀 차려라 뭐 계속 처맞든지 ㅋㅋ,2,./data\문재인.csv
13349,빨갱이 문재인,2,./data\문재인.csv
13446,정신 좀 차리소북한에 김정은이 좋으면 대깨문들하고 김제동이 데리고 북으로가소쫌ㅈㄹㅇㅂㄸㅈㅁㄱ ㅅㅂㄹ,2,./data\문재인.csv
