,댓글
192,이모님도 다른사람한테는 소중한 엄만데 ..... 제발 이모님 놔주세요 부탁드려요 ㅜㅜ
193,저진짜 방송보고 충격먹어서 뎃글 달러 왔네요 악플이라 생각하지 마시고 보세요 그런 태도로 사람을 대하다니요 그런 마인드로 살다니요 두 부부가 정말 기본이 안된거같아요 정말 너무너무 너무 심해요 너무 실망스러워요
194,"진짜 궁금한 게, 대본이라면 굳이 이미지 실추하면서까지 왜 촬영하시는 건가요?? 단지 돈을 위해서라면 그만하세요. 아이한테 엄마 욕 먹는거까지 보여주실 필요는 없잖아요. 나중에 아이가 보면 실망할거같아요. 정말 원래 인성은 아니었길 바랍니다."
195,왜 남에 육아 가정사에 열들 올리는지
196,너무가깝다보면.. 서로상대방은 모르게 서운함이 쌓이죠..
197,늘언제나멋진모습응원합니다! 지금처럼 당당히 자신있는 모습 보여주세요!!❤️👏
198,함소원씨@힘내세요!!!!❤️❤️
199,왜그러케사는지 똑바로좀사시지
200,시터이모님이 남편분 손꼭잡고 사진찍는것도 쉬운일 아니잖아요 너무 자연스럽게 정말 가족처럼 지내시는가봐요.. 방송에서 소재를 너무 격하게 가져가는듯... 이 사진 한장으로 평소분위기 다 설명되네요 방송 재미나게 잘 보고있습니다
201,티비에 그만좀 나오세요 ㅎㅎ
202,정신승리 오지게 하시네요~!~!
203,"듣지만 마시고 행동으로 보여주세요 제발 ,,"
204,어제 보고 또 욕 먹을줄 알았다
205,저두 한번사는 인생 스트레스 없이 좋은 것만 보고 좋은것만 듣고 좋은 말만 해야지😍😍
206,이모님 손자한테 하는거 보니 인성이 보이네요.... 돈만 아끼지 마시고 가까이 있는 사람들도 아끼세요...
207,이모님께존대말해주셔유
208,진심 아이들옷3년 입히는건... 무리수예요
209,비싸고 예쁜거말고 평범하고 저렴한 사이즈 맞는거 입혀주세요 아가불편해요
210,신발사건은 너무 선을 넘은듯 %
211,"더 이상 욕먹지 않기 위해 제 댓글 제발 읽어주세요. 언니 아내의맛 초반에 인기 많았고 사람들도 재미있어 했던 거 기억하세요? 그런데 어느 순간부터 방송은 불화와 자극적인 부분만 내보내고, 기자들은 좋다고 바로 기사 쓰니까 언니 이미지 망가지는 게 너무 마음 아파요. 언니 아내의맛 초반처럼 제발 행복한 모습만 나오게 해달라고 제작진이랑 이야기해봐요.. 만약 방송 재미를 위해 자극적인 게 필요하다고 제작진이 그러면 그런 사람은 인연 끊는 게 맞는 거라고 생각해요.. 언니 항상 행복하세요."
212,이모님께 잘해주세요~~^^그분께 해드리는 만큼 해정이 미래가 달라진답니다 😄 화이팅이예요 언니~~~😆😆
213,이모님이 불쌍하다..에휴..비호..
214,다른분들은 괜찮은데 님 때문에 거북해서 아내의 맛 안봅니다. 여기서 옹호한다 응원한다. 뭘 응원하고 응원한다는건지 모르겠는데요. 문제의식 없이 티비에 나와서 많은 시청자들 기분 얹잖게 만드는거 이거 방송인으로 프로의식 없는거 아닌가요?...돈 준다고해서 상대방 무시하고 부려먹는건 갑질입니다. 방송에서 이런 부분을 아무렇지 않게 내보내는것도 함소원씨가 욕은 다 듣고있다 무슨 인연이니 말같지 않는 개념쓰면서 이쁘게 포장할라고 해도 아닌건 아닌거죠.
215,"딱한마디만 할께요~
내자식이귀하면 남자식도귀합니다.
이모님과 행복하게 서로서로 배려하고 잘합시다.응원해요~😊"
216,소중한 인연일수록 아껴주고 보듬어 주십시오 어렵게 만난 분이시고 일적으로 떠나서 정말 엄마같은 분이십니다 화이팅👍🏻
217,늘 이런애기 저런애기 듣지마세요 ~~다 질투나서 그런거니깐 ㅎ 그춍? ㅡ그리고 언니팬 ~~너무 많고 잘하시자나영~~ 홧팅 하시는거알죠 ? 요새 꿈에 언니가 자주보이는데 ~~기분좋은일이 생겨요
218,이런이모없어요.잘해주세요
219,이모님이 부모님이다 생각하시고 잘해주세요 .
220,그만나오세요 걍;나이먹었으몀 엄마랑비슷한나이실텐데 진화도간섭개쩔고 ...하
221,소원언니 다시 아내의맛나오니까 재밋어용ㅋㅋ
222,이모먼저찾는게자랑?
223,"같이 목욕은 어닌듯해요
재우는것도...
직장에 9살 론자데려오는건 더아닌듯"
224,너무너무 소탈하고 거짓없고. 자기 자신대로 잘 살고 있고 배울점 참 많은 사람이에요
225,멋져요 ㅎㅎ 힘내세욤👍 함진부부♡
226,힘내세요!! 긍정마인드 응원하겠습니댜!!😍
227,응원합니다👍
228,응원할께요~~^^
229,👏👏👏👏👏👏👏👏
230,생활력강하고! 살뜰히 가족을 품는 모습이 너무나 느껴집니다💕 늘 건강하시고 이쁜모습 자신감넘치는 모습 좋아요^.^ 함소원화이팅😍
231,시터분이 노예인가요? 보기 안좋아요 흑인 노예제도 인줄
232,좀만더..충실해주십쇼!! 감사함니다
233,"방송 재밌게 보고 있습니다.
애키우는게 제일 힘들더라구요.
시간은 지나가고 아이는 금방 큽니다.
힘내서 살아야죠. 저도 울면서 애키우고 지금은 중학생되었네요.
지금은 사춘기라 힘들어요
처음이라힘들구 ㅜㅜ
우리모두 힘내요. ㅜㅜ"
234,ㅁ1ㅂ
235,소원님~ 어디가든! 날 좋아하는 사람 싫어하는사람이 있어요 .. 어디서는 악플을 달고 어떤사람은 좋은것도! 쓰지요~ 뭘하던 싫어하는사람 좋아하는사람이 있어요 지금은 속상할지라도 나중에 보면~ 추억이 될거에용 저는 아내의맛 보면서 집콕중이에요 ㅎㅎ 감사해용
236,원래 가까운 사이가 더 어렵고 그런거같아요~ 인복도 다 본인이 타고 난다고 했잖아요~~ 응원해요!!! 어린 여자아이 키우는 맘이니 충분히 이해되고 공감되는 부분이었어요👏
237,소원님이랑 마마 팬이예요. 매번 넷플릭스에서 아맛이랑 아형 재방 보고 또 챙겨보는 1인이예요. 신혼때처럼 진화님이랑 서로 챙겨주시고 싸우지 마시고 방송에서 진짜 오래오래 보고싶어요ㅠㅠ♥️
238,하나의 면이 다가아닌데 방송이 참ㅠ ㅇㅜ 안타까워요 많은 관심을 받는만큼 더 잘되시길!
239,방송보니 이모님랑 좋게 잘 풀리셔셔 더 보기 좋아요~! 육아 정말 쉽지 않지만 응원 합니다~!! 이모님 정말 좋으신분이니 더 잘해주시구 악플 신경쓰지 마시구 힘내셔요
240,항상 응원하고 있어용❤️ 화면에 보이는게 다가 아니란걸 아니깐요~😍
241,알뜰한 소원씨 보고 혼자 반성했던 일인입니다.
242,이모님이랑 잘 풀어서 다행이에요^^ 진짜 이모님 잘만나신것 같아요! 진화씨 양말까지 챙기는거보고 헉했어요.... 이모님이 있어서 혜정이 뿐만 아니라 함소원님 가족이 무탈하게 잘 지내실수 있는것 같아요~~ 함진부부와 이모님 모두 응원할게요^^
243,누가 뭐라그래도 언니가 이뻐요! 짱!❤️
244,언니 힘내세요
245,혜정이 사진 많이 올려주세용🤗
246,"삭제 이유가 다툼을 말리고 싶어서라면 제 댓글 삭제하시마세요. 저번에 제 댓글에 답댓글 달리지도 않았는데 워낙 뼈때리는 말을 해서 그런지 바로 삭제하시더라구요? 이건 삭제 하지 마세요. 분명 문제가 있어요 함소원씨는. 애 갖고 돈버세요? 일부러 아내의맛에서 그러시는건가요? 짠순이 이미지 밀고 나가시는거예요? 그런거라도 애 갖고 그러지마요. 애가 뭔 죄예요? 이게 실제 상황이라면 더더욱 문제구요. 애 키울 자격이 없는 사람같아요 진심으로. 예전에 가빈이 사건도 그렇고 지금 이모님 이야기도 그렇고 열났을때 두부 사건도 그렇고 애 밥 먹이는 걸 경쟁삼아 빨리 먹이는 것도 그렇고 그냥 엄마 자격 아예 없어 보여요. 애가 함소원씨 밑에서 크는거가 불쌍하게 느껴질 정도예요. 책도 한권밖에 안읽은 사람이 무식하다죠? 그쪽이 딱 그래요. 뭐 하나 현명한게 없고 그냥 무식한 행동의 연속이라 시청자만 불편해요. 이런 악플 달린 뒤 ""여러분 악플도 관심이에요 전 괜찮아요^^"" 하면 정신승리 같나요? 아니에요.. 그쪽 애 엄마예요.. 적어도 애 키울 자격을 되셔야죠.. 그쪽은 무식을 떠나 그냥 애가 불쌍해보이기까지 해요. 제발 티비에 나올거면 개념은 챙겨요"
247,이모님 너무 좋으신 분이세요. 방송 보고잇는데..😍 그러고 소원님~ 엄마들은 다들 엄마가 처음이기에 실수도 하고 배워가잖아요. 실수도 할수 있고 모를수도 있는건데.. 악플 다는 사람은 뭔가요....
248,함소원제발방송에서하차해라
249,중국어를 자라고 싶어요
250,나 아내의맛봤는데 연기인거다티나요ㅋㅋ 어쩜연기를 당연히 주제가잇어야 프로그램을끌어가니까 먹고살기힘드네ㅠㅠ 함소원씨가족한테 너무머라하지마요 이모님이랑 투닥거려도 애정이잇는 투닥거림이지🤗
251,방법이? 오십넘어 어학공부 쉽지 않아요
252,좋아요^^ 사람사는거 다 똑같죠~~~~~멋져서 보기좋아요
253,왠지 낙인이 됬는거 같아요...예전에는 재밌게 봐는데...이제는 실망스럽다🙁
254,살아보지 않고.... 그 순간들만 보고 이렇다 저렇다 하는 평가에 대해 넘 신경쓰지 않으셨으면해요 늘 안타깝지만 늘 씩씩한 모습에 존경을 표합니다^^ 행복하시고 또 행복하세요^^
255,매주 아내의 맛 잘보구 잇어요~ 이모도 좋으신분 만나서 넘 좋겟어요..^^ 항상 응원합니다~~
256,어제 방송보고 살짝 걱정했지만 소원언니랑 이모님사이에 끈끈한 우정 느꼈어요!!
257,@yyeonxx @se_e_unn 다른데랑 댓글 온도차이바밬ㅋㅋㅋㅋㅋㅋ
258,함소원씨를 그래도 좋아하는마음으로 아내의맛 애청자인데 참 안타깝네요 이모님께 존댓말을 하면 좀 나아보였을까요? 반말하면서 일시키는 입장에 서있는 모습이라서 사람들이 더 눈살찌푸리며 보지 않았을까 싶습니다. 존댓말하시는게 좋지 않을까요. 그리고 가족이라는 말로 다른 사람의 경계를 넘어가는 행동이 옳은건지 생각해보게되네요 가족은 마음 바탕에 사랑을 기본으로 전제하고 있습니다 그런 사랑이 없다면 차라리 가족이아닌 타인으로 생각하고 경계를 넘어가지 않는게 상대에게도 상처주지 않는 방법인거 같아요. 혜정이를 무기로 이모를 붙들려고 하지마세요. 이모의 헤정이 사랑하는 마음을 약점삼아 부부의 잘못을 어물쩡 넘어가면 안되죠. 부부가 이모를 함부로 대했던 행동은 사과하시는게 맞겠죠
259,@u.hyzi_. 멘탈 후덜덜 ... 혜정이 크면 부끄럽겠당 ..
260,제가 이모님 딸이였으면 가만안뒀어요 아무리 방송짜고친다해도 이모님가족분들 특히 따님은 얼마나 가슴아프겠나요 함소원님 진화님 어머니랑혜정이가 어디가서 이런대접받는다고 생각하고 행동하세요 애기도 상처많이 받았읅
261,소리없이 응원하는 팬도있답니다^^ 열심인모습 보기좋아요 그래두 혜정이 신발은 맞게 신기셔용^^;
262,이모님 엄청 성격도 그러시고 혜정이도 잘돌봐주시는데 이모님이 정말 식구 같다고 생각드시면 행동이든 말이든 다시 한번생각해 주세요 진화씨도 너무 심하다는 생각이 들어요 소원씨도 진화씨도 스스로 할수있는건 하시고 혜정이 엄마.아빠니깐 마니 놀아주고 봐주세요 반성좀 하셔야 할것 같아요~!이모님 한테 잘주세요 !
263,아내의맛 프로에서 소원씨 컨셉을 자꾸 몰고가는거죠? 만약 그렇다면 방송국놈들이 하라는데로 하지마세요 너무 말도안되고 웬지 패널분들이 소원씨 따 시키는 분위기로 몰고가는것도 의도적인것같고. ....
264,혜정이 옷이랑 신발은 사주세요 인터넷에 보면 싼거많아요ㅠ 돈을떠나서 이모에게 휴식시간을 충분히주세요 게임방을 이모님 휴게실로 만들어주시던가요(티비넣어드리고) 저렇게 일하시다 쓰러지실것 같아요 ~~그리고 진화씨랑 두분이 직접 하실수 있는일은 직접하세요 양말까지 찾아달라는건 정말 ...ㅠ
265,다 미녀미남들이시군요🙌😮😍
266,@j_96.11.00 이거봄?? 이모님이 베이비시터가아니라 거의 식모처럼ㅜㅜ
267,저희엄마도 베이비시터하시는데요 ... 저희엄마가 저런 대접받고 잇다면 당장 그만두고 가서 뭐라고 했을거같아요 .. 다행히 만나는 집마다 잘해주셔서 지금까지 근무하고 계시지만 .. .방송이라 설정도 있겠지만 .. 월급주시고 고용한것도 맞지만 .. 한번쯤은.. 우리엄마가 저런대우받고 있다면 .. 내맘은 어떨까? 란 생각으로 이모님에게 대해 주시면 좋겠다란 말씀 드려요 기사보는데 이모님이 저희엄마 같아.. 찾아와서 댓글달아요 항상 건강조심하세요 ^_^
268,이모님은 시터이지 절대 가정부가 아닌건 아시죠...??
269,언니ㅠㅅㅠ팬심도 헤아려 주십시오. 그런 댓글보면 기분 나쁩니다.
270,행복하세요~^^
271,나이값좀 하세요 남편보기 부끄럽지 않으세요??
272,조언과 악플의 차이는 어마무시합니다.. 욕설과 조롱 악플은 조언은 아니에요~
273,"저희 어머니도 도우미를하시면서 3세아일 봐주시고 계시는데 같이 시청하시면서 우시더라구요
자기자식귀하면 남의자식귀한줄알아야지
자기딸만 소중하냐고 그럼 자기가키워야지
남자아이와 선을 그으실거먼
할아버지 아빠 다 그으세오
참 유별나십니다
둘째 낳아서 뭐하시려고요
매화 나올때마다 인상찌푸려지게하시는거에 적응이되네요
애 잘키우고싶고 그러시면
애나보세요 집에서
돈번다고 그러지말구요
그리고 대본이에요?
방송에서 슬립입고나왓을때
경악했네요 나이 50에...
좀 정신차리세요"
